14.792,3.405255,0,0.542
10.952,16.105838,0,0.597
3.388,4.939116,0,0.506
5.198,14.366894,0,0.590
12.995,0.802026,0,0.552
10.005,3.422956,0,0.519
13.398,2.858974,0,0.508
16.116,2.039247,0,0.576
5.341,7.746208,0,0.514
6.989,9.724418,0,0.584
10.627,19.099094,0,0.536
14.623,11.788079,0,0.504
19.424,18.099918,0,0.558
10.398,19.290750,0,0.582
12.936,7.975707,1,0.516
14.100,14.491409,0,0.549
9.555,8.059938,0,0.550
14.219,2.431715,0,0.591
12.599,3.055513,0,0.541
2.672,19.283425,1,0.503
7.788,3.114109,0,0.538
17.066,18.064516,0,0.544
8.571,0.360729,0,0.523
13.608,2.380444,0,0.548
17.425,17.492599,1,0.593
3.829,8.786279,0,0.527
1.257,14.067202,0,0.568
18.202,8.410291,0,0.518
9.038,6.118961,0,0.592
9.810,8.460341,0,0.530
9.777,4.712668,0,0.587
1.171,4.239021,0,0.503
18.984,9.070101,0,0.558
7.362,2.288278,0,0.551
11.726,19.897458,0,0.534
18.544,5.298624,0,0.526
10.415,8.521989,0,0.595
15.035,19.391461,0,0.597
5.445,7.486801,0,0.581
18.049,14.417554,0,0.552
16.803,18.205512,0,0.533
9.211,17.885678,0,0.564
14.787,1.317179,0,0.534
2.006,13.146764,1,0.538
7.946,5.361492,0,0.532
18.248,2.462844,1,0.540
16.378,19.396954,0,0.582
12.723,5.587329,1,0.598
18.493,5.191198,1,0.542
19.120,14.469436,0,0.526
9.388,14.607990,0,0.505
0.375,14.723350,0,0.502
18.950,7.810907,0,0.589
16.556,14.479202,1,0.508
7.794,17.913755,0,0.512
13.406,11.241188,0,0.558
9.203,17.703787,0,0.568
4.683,17.377850,0,0.577
15.144,14.057436,0,0.552
11.412,14.868007,0,0.516
14.531,5.674612,0,0.513
11.168,19.936522,0,0.534
1.825,9.767144,0,0.553
0.535,8.190558,0,0.536
4.121,13.302408,0,0.542
3.850,0.892361,1,0.573
4.830,14.459670,1,0.545
11.355,2.990204,0,0.557
12.087,9.892270,0,0.528
19.894,13.528245,0,0.580
10.018,13.443403,0,0.517
19.276,19.067965,0,0.511
0.977,1.929380,0,0.597
17.420,10.743736,0,0.539
16.887,13.619800,0,0.566
7.420,15.571764,1,0.520
7.801,15.033418,0,0.518
9.648,2.642293,0,0.590
5.831,1.687063,0,0.582
12.018,14.825892,0,0.525
12.536,8.409070,0,0.575
1.541,6.603595,0,0.523
7.918,14.847865,0,0.530
10.298,18.660848,0,0.569
9.148,1.801813,1,0.573
8.942,9.862972,0,0.556
17.141,4.002197,0,0.586
10.877,17.238075,0,0.598
19.105,14.949797,0,0.505
0.216,4.590594,1,0.578
5.194,9.462569,0,0.561
6.655,10.379345,0,0.500
7.390,19.536119,0,0.592
0.392,15.469222,0,0.504
18.734,9.148228,0,0.592
10.201,1.396527,0,0.543
1.026,3.641469,0,0.544
17.800,19.770501,1,0.540
19.147,19.291971,0,0.532
11.640,3.418073,0,0.523
10.080,8.702048,0,0.555
13.216,19.934690,1,0.579
4.812,7.642445,0,0.507
19.056,18.217719,0,0.505
11.186,18.957488,0,0.571
11.498,8.650166,1,0.536
15.873,19.169897,0,0.574
1.371,7.539293,0,0.547
13.558,3.404645,1,0.551
15.730,6.429029,0,0.556
1.493,14.262520,0,0.565
13.741,16.932279,0,0.502
7.507,10.253609,0,0.555
3.864,11.686758,1,0.586
9.633,19.438459,0,0.533
5.446,12.073122,0,0.583
15.455,13.878597,0,0.579
7.857,3.317362,1,0.553
19.307,10.541093,0,0.580
10.280,7.596667,0,0.585
5.450,14.269845,0,0.579
15.310,15.778680,0,0.534
15.353,8.448134,0,0.507
19.442,8.422498,0,0.557
7.188,8.990143,0,0.597
13.616,6.660360,0,0.567
5.697,7.270119,1,0.549
16.923,3.584704,0,0.508
10.518,17.626270,0,0.527
16.594,16.771752,0,0.582
1.120,15.057222,1,0.533
17.406,12.559587,0,0.543
6.466,18.741417,0,0.546
13.631,2.712485,0,0.509
17.523,6.999115,1,0.530
6.646,4.091922,1,0.515
10.749,19.328593,0,0.536
1.327,1.956847,0,0.535
0.689,11.131321,1,0.540
4.368,7.526475,1,0.595
9.788,16.765038,1,0.530
17.629,10.425733,0,0.566
13.557,6.535234,1,0.574
9.652,16.633808,0,0.529
9.225,13.263955,0,0.506
18.473,12.569964,0,0.571
5.977,14.044618,0,0.569
8.831,5.937071,1,0.501
4.938,2.827235,0,0.559
16.932,3.944823,0,0.564
6.986,19.444563,0,0.520
5.872,19.544664,0,0.564
16.561,10.701621,0,0.578
4.847,6.291696,0,0.504
19.565,9.177526,0,0.544
15.276,12.473525,0,0.552
3.492,5.327921,0,0.559
16.972,15.112766,0,0.551
17.911,18.547929,0,0.561
17.462,4.480728,0,0.548
3.416,2.795495,0,0.574
17.614,19.749748,0,0.581
7.197,12.420423,0,0.522
16.661,6.389966,0,0.513
13.315,3.797723,0,0.538
9.775,15.964843,1,0.587
5.845,18.427076,1,0.560
1.304,18.919645,0,0.551
12.987,3.081759,0,0.590
6.792,11.014740,0,0.572
10.284,12.669454,1,0.590
6.918,4.010132,0,0.516
11.061,11.402936,1,0.519
6.475,1.232948,1,0.551
2.219,17.921079,0,0.539
1.508,8.655660,0,0.535
13.509,9.977721,0,0.566
7.750,2.104556,0,0.587
18.398,14.330271,0,0.534
13.458,1.228065,0,0.560
14.670,17.439497,0,0.532
9.802,10.846278,0,0.559
2.875,2.624592,1,0.524
1.911,0.307016,0,0.510
10.756,9.285562,0,0.509
13.710,1.481979,0,0.597
1.777,19.815058,0,0.566
9.668,16.009400,1,0.526
15.876,9.837947,0,0.576
6.592,12.425916,0,0.590
0.569,7.394024,0,0.555
18.575,3.811151,0,0.504
0.542,16.689352,0,0.580
8.244,6.554765,0,0.573
3.822,12.044435,0,0.517
7.412,10.886563,0,0.507
12.698,17.661672,0,0.532
0.279,3.790399,0,0.535
17.475,18.839686,1,0.559
12.289,14.925382,0,0.550
1.220,0.255745,0,0.545
17.775,6.175726,1,0.531
13.600,16.947539,0,0.588
9.529,15.466781,0,0.542
1.946,13.606983,0,0.548
3.402,15.453352,0,0.546
17.674,17.831965,0,0.585
1.068,17.726371,0,0.577
6.181,2.935270,0,0.589
4.078,3.143406,0,0.596
18.340,5.959044,0,0.567
2.336,8.924223,0,0.572
11.720,16.502579,0,0.582
10.099,13.122959,0,0.509
19.669,1.997742,0,0.600
12.655,7.112644,0,0.522
16.357,5.059969,1,0.590
16.783,16.702170,1,0.577
15.934,18.524735,0,0.509
8.126,2.504959,0,0.501
13.907,13.809015,1,0.510
8.610,0.202643,0,0.519
8.870,8.223518,0,0.549
17.020,11.303446,1,0.548
12.716,6.845912,1,0.557
5.865,5.039216,0,0.548
7.441,4.594256,0,0.575
17.668,2.025208,0,0.579
16.683,4.121220,1,0.594
13.777,0.292978,0,0.576
10.107,15.151830,1,0.580
18.856,14.336375,0,0.578
8.769,10.890835,0,0.530
14.158,7.791375,0,0.554
9.584,7.129124,0,0.537
2.709,10.372021,0,0.584
17.015,19.667348,0,0.513
19.544,19.688101,0,0.588
0.118,5.683157,0,0.524
10.087,18.571123,0,0.541
3.062,4.675436,0,0.545
9.840,8.537248,0,0.516
7.247,4.595477,0,0.544
8.472,10.000916,0,0.529
13.158,8.805811,0,0.559
11.455,9.876400,1,0.591
0.062,9.477218,0,0.545
2.361,7.186499,0,0.532
11.683,3.064058,0,0.558
18.947,17.301553,0,0.560
5.980,13.469649,0,0.546
6.156,5.439009,1,0.575
17.156,18.530229,0,0.591
19.159,10.044862,1,0.577
8.007,5.449995,0,0.552
19.554,6.682943,0,0.579
0.757,10.804163,0,0.532
17.863,13.055208,0,0.548
4.499,10.733970,0,0.594
5.437,5.783868,1,0.558
7.342,16.966460,0,0.558
8.901,9.573656,0,0.537
11.436,4.276864,0,0.566
10.265,9.379559,0,0.528
18.953,5.024567,0,0.589
5.824,6.213569,0,0.533
7.180,16.379284,0,0.586
6.966,7.203589,0,0.528
0.838,15.872066,0,0.576
16.033,10.538041,0,0.516
19.747,10.889004,1,0.560
0.325,15.917234,0,0.540
9.970,17.737358,0,0.520
17.419,1.137120,0,0.514
16.566,15.904416,0,0.584
14.875,15.435041,1,0.501
6.055,13.138829,1,0.578
17.505,10.209052,0,0.583
16.752,6.976531,1,0.550
5.288,17.755669,0,0.597
5.054,18.337962,0,0.566
15.086,18.633381,0,0.515
5.863,2.815027,0,0.596
9.267,8.286996,0,0.525
15.195,15.290994,0,0.512
4.370,3.553575,0,0.506
13.175,13.488571,1,0.563
2.935,19.677114,0,0.524
15.489,16.104007,1,0.550
1.617,18.453322,0,0.568
11.441,1.126743,0,0.514
18.726,18.138371,0,0.555
16.746,19.985351,0,0.521
14.284,5.733207,0,0.549
19.158,13.129673,0,0.553
5.773,2.280953,0,0.522
5.092,2.696615,0,0.581
12.657,1.792657,0,0.514
5.335,7.861568,0,0.519
12.809,14.437086,0,0.541
7.985,18.510697,0,0.565
4.000,14.605548,1,0.575
16.754,12.862941,1,0.587
13.539,4.489883,0,0.514
2.727,14.659871,0,0.514
9.196,13.795587,0,0.513
7.742,15.548570,0,0.546
14.551,6.203192,0,0.537
7.483,18.290963,0,0.520
1.879,13.221839,1,0.566
12.431,6.410718,1,0.594
5.692,6.046327,1,0.502
14.793,15.919065,0,0.580
10.083,6.048769,1,0.566
19.526,14.725791,0,0.513
12.967,4.525285,0,0.506
7.593,5.379803,0,0.535
0.378,12.330088,0,0.550
9.571,16.752220,0,0.573
13.921,10.011292,1,0.539
17.728,0.283212,0,0.569
4.514,19.085055,0,0.558
14.712,16.438490,0,0.512
15.542,5.064241,1,0.555
6.963,6.966765,0,0.548
8.558,12.873928,0,0.544
0.969,18.623615,0,0.565
14.640,5.267495,0,0.511
10.509,13.946348,0,0.581
4.537,4.881741,0,0.598
12.992,14.740440,0,0.563
0.742,10.549638,0,0.567
3.027,13.872494,1,0.571
4.581,8.491470,0,0.511
1.335,1.019318,1,0.592
1.487,9.017609,0,0.534
7.153,17.981506,0,0.545
17.556,9.363689,1,0.587
12.220,9.192175,0,0.529
10.510,13.281655,0,0.562
4.508,3.050020,0,0.532
8.211,8.015992,1,0.527
19.797,9.693289,0,0.547
17.834,9.284951,0,0.562
9.217,10.846889,0,0.584
18.820,14.899136,1,0.589
0.914,7.363506,0,0.595
2.762,17.631764,1,0.552
3.920,0.086062,0,0.583
13.315,17.976623,0,0.559
12.388,9.654836,0,0.560
9.271,7.412946,0,0.506
18.295,10.882900,0,0.562
3.933,2.801599,0,0.518
10.758,7.331156,0,0.510
3.894,2.539750,0,0.524
10.066,1.701102,0,0.568
0.356,5.097201,0,0.560
14.563,7.672353,0,0.518
16.120,0.565203,0,0.571
8.521,18.812830,0,0.582
1.351,15.831782,0,0.536
9.099,0.178838,1,0.587
1.277,4.017457,0,0.528
0.533,18.246406,0,0.554
8.907,18.798181,0,0.574
13.688,14.772790,0,0.549
5.927,4.225593,0,0.596
19.069,0.241707,0,0.543
4.881,0.692770,0,0.565
11.446,12.500381,0,0.575
15.759,17.647633,1,0.580
14.205,16.206549,0,0.527
10.135,13.693655,0,0.552
1.543,8.738060,0,0.570
5.968,14.698935,1,0.518
6.648,8.160649,0,0.576
6.180,10.536210,0,0.512
13.975,8.894314,0,0.581
14.162,1.080966,0,0.572
3.748,0.699484,1,0.550
19.313,12.093875,0,0.582
6.823,16.611225,0,0.597
15.741,11.609241,0,0.539
18.013,5.439619,0,0.521
7.259,7.456282,0,0.503
6.024,14.470046,0,0.567
1.790,16.540422,0,0.505
8.123,17.976623,0,0.576
8.313,6.504715,1,0.536
7.636,17.191687,0,0.518
19.473,0.401013,0,0.510
2.451,7.334208,0,0.587
12.980,4.994049,0,0.534
2.598,17.342448,0,0.599
14.919,13.318278,0,0.525
5.075,17.921079,0,0.536
18.112,2.126530,0,0.516
4.005,3.535875,0,0.525
18.618,14.841762,0,0.528
4.293,3.980834,0,0.558
3.553,10.635090,0,0.529
16.864,11.135594,0,0.563
13.304,10.277413,0,0.574
3.641,16.548357,0,0.582
11.283,19.356670,0,0.533
10.367,5.459151,0,0.515
4.354,19.514145,1,0.542
15.407,2.899869,0,0.570
7.046,8.311411,0,0.518
12.652,17.481613,1,0.549
12.674,18.351390,0,0.558
16.647,18.508255,0,0.590
4.505,16.284677,0,0.576
8.071,12.035279,0,0.546
10.089,12.325816,0,0.576
7.699,11.494491,0,0.551
11.874,0.899075,1,0.522
16.957,8.518326,0,0.586
17.238,3.042695,0,0.521
13.205,19.582507,0,0.533
1.060,11.197851,0,0.514
17.884,14.094058,0,0.562
3.956,7.002167,0,0.561
5.618,19.550768,0,0.521
19.305,12.720115,0,0.550
12.438,9.394208,1,0.546
12.177,6.927091,0,0.535
11.222,9.185461,1,0.509
3.325,5.078890,0,0.594
12.483,6.723838,0,0.578
1.314,15.590686,0,0.581
18.647,1.735893,0,0.552
15.957,12.041993,1,0.512
9.920,0.762963,1,0.516
16.155,12.146977,1,0.504
9.887,12.865383,1,0.541
5.286,4.105350,0,0.564
8.961,11.771599,0,0.524
17.250,10.957366,0,0.531
13.812,0.103153,0,0.597
6.301,13.576464,0,0.542
0.890,1.288491,0,0.518
13.806,2.917570,1,0.576
2.185,14.801477,0,0.528
5.026,2.148503,1,0.597
1.327,0.340587,0,0.558
19.075,9.289224,0,0.586
8.176,6.585284,0,0.574
5.161,0.982086,0,0.535
9.999,10.141301,1,0.507
8.244,8.023927,0,0.569
7.384,0.307627,1,0.565
17.230,3.278298,0,0.541
13.001,15.294046,0,0.538
18.829,12.594378,0,0.588
1.342,5.500046,0,0.521
10.210,9.361858,1,0.597
7.562,9.498581,1,0.520
13.560,3.321024,0,0.516
3.544,18.330027,0,0.528
5.684,4.256722,1,0.567
9.317,13.750420,0,0.554
5.777,11.200293,0,0.539
7.951,16.047853,1,0.505
14.474,7.763909,0,0.503
2.060,7.046724,0,0.595
7.319,14.233833,0,0.509
0.015,3.946043,1,0.514
15.780,17.042756,0,0.542
10.024,9.588305,0,0.529
18.913,6.255074,0,0.511
10.185,14.810022,0,0.501
18.829,1.682791,0,0.572
12.636,18.481399,0,0.548
3.065,18.258614,0,0.572
9.934,0.868557,0,0.551
7.006,11.289407,1,0.506
1.787,15.942259,1,0.577
19.454,12.226936,1,0.564
10.263,18.252510,0,0.525
4.503,15.557115,0,0.557
1.597,10.002136,0,0.513
2.817,7.460555,0,0.529
2.727,3.941160,0,0.565
5.454,16.847438,1,0.565
10.682,7.705924,1,0.523
3.347,19.404889,0,0.580
2.944,5.222938,0,0.539
5.579,15.270852,1,0.540
6.916,0.819117,0,0.549
9.573,10.976897,0,0.502
16.612,1.641896,0,0.512
16.319,6.260567,0,0.597
14.701,4.029664,0,0.593
13.763,16.396985,1,0.512
8.026,19.454329,0,0.512
1.486,10.654012,0,0.541
14.729,5.650807,0,0.503
19.805,17.513962,1,0.506
11.093,18.580279,0,0.574
16.396,17.269204,0,0.568
16.249,10.823695,0,0.555
13.601,12.633442,0,0.538
2.847,12.058473,0,0.545
9.510,17.982116,0,0.550
11.834,17.221595,0,0.538
15.960,17.849055,0,0.569
19.464,17.998596,1,0.512
6.579,15.308084,0,0.566
14.646,3.253273,0,0.536
17.986,0.863674,0,0.534
14.781,4.032716,0,0.559
17.283,2.475051,0,0.555
18.198,8.764916,1,0.528
18.967,7.328104,0,0.555
1.307,4.272591,1,0.589
4.368,16.006958,0,0.538
18.624,8.243049,0,0.587
6.769,19.658803,0,0.556
13.745,8.757591,0,0.546
15.293,0.798364,0,0.596
19.446,16.520890,1,0.506
0.726,8.370617,0,0.505
14.997,5.411542,0,0.549
16.364,7.693106,0,0.548
18.833,6.975921,0,0.522
17.029,15.907468,1,0.537
4.692,14.494461,1,0.583
9.378,3.563341,0,0.522
19.372,2.238838,0,0.584
16.619,12.963652,0,0.589
10.193,15.555895,0,0.563
10.766,13.887143,0,0.546
0.331,17.391888,0,0.516
15.572,7.320170,0,0.594
0.116,6.888638,1,0.504
13.228,17.825861,1,0.571
12.431,15.674917,0,0.531
17.998,5.165563,0,0.570
0.345,17.480392,0,0.532
9.878,15.804926,0,0.545
15.099,16.688131,0,0.560
11.427,4.928129,0,0.550
12.550,11.467635,0,0.542
0.883,9.587695,0,0.550
16.244,17.094028,1,0.514
4.697,3.604236,1,0.582
15.195,5.090487,0,0.562
2.604,14.858852,0,0.516
14.522,3.820307,0,0.589
8.353,15.583972,0,0.564
7.064,16.143071,0,0.525
19.236,6.295969,0,0.537
4.095,19.767449,0,0.600
17.526,3.979614,1,0.518
13.269,5.927305,0,0.592
16.951,15.155492,0,0.591
1.905,2.003235,1,0.563
17.335,4.456923,0,0.582
13.769,13.708304,0,0.543
0.532,19.343242,0,0.592
17.433,12.475356,0,0.521
10.769,1.560106,0,0.532
14.385,3.662832,1,0.586
12.524,5.997497,0,0.583
4.968,1.206702,0,0.515
9.083,17.540819,1,0.591
0.314,4.338511,0,0.572
14.867,6.565752,0,0.582
18.370,2.005066,0,0.508
4.686,13.685720,0,0.555
12.149,0.602435,0,0.595
13.036,4.382458,1,0.513
8.341,0.660421,0,0.563
6.535,4.146245,1,0.590
4.389,18.095035,0,0.559
2.686,14.747154,0,0.514
2.183,15.652944,0,0.577
18.019,2.265084,0,0.522
6.458,0.183721,0,0.572
18.794,17.503586,0,0.557
6.070,11.352275,0,0.578
17.356,19.406720,0,0.577
6.221,17.418744,0,0.577
7.291,2.115543,0,0.587
9.811,3.722037,0,0.584
0.481,16.280404,0,0.508
15.997,9.479049,0,0.557
19.212,5.248573,0,0.596
14.116,18.525346,0,0.524
6.436,6.773888,1,0.540
1.077,19.633778,0,0.535
7.331,0.844752,0,0.551
0.360,2.023377,0,0.540
5.263,14.280221,1,0.585
10.738,1.690115,0,0.515
5.304,2.702109,1,0.588
2.852,4.182867,0,0.549
8.393,0.521867,0,0.566
11.762,19.448836,0,0.556
9.308,19.553209,0,0.584
3.598,14.376049,0,0.592
1.534,6.885586,0,0.581
4.445,18.655354,0,0.552
2.184,2.642293,0,0.543
9.568,9.585253,0,0.551
0.070,8.243660,0,0.565
1.121,11.454207,1,0.509
0.076,5.804621,0,0.575
12.459,15.106662,0,0.562
6.939,19.288308,0,0.564
7.169,13.342692,1,0.574
1.570,18.043764,0,0.523
10.964,17.751396,0,0.596
13.038,13.353069,0,0.600
4.538,12.622456,0,0.518
19.340,8.608661,0,0.523
15.538,11.550035,1,0.551
0.098,13.748589,1,0.523
17.753,12.355113,0,0.528
14.281,4.575335,0,0.539
15.658,15.956297,0,0.506
6.092,17.584155,0,0.534
2.436,4.810327,0,0.516
12.157,0.920438,0,0.553
9.596,6.548051,0,0.505
13.111,12.099368,0,0.577
16.324,18.427076,0,0.588
2.736,3.102512,0,0.574
16.680,18.234199,0,0.503
17.759,3.490707,0,0.587
12.778,17.257607,0,0.579
1.435,2.139348,0,0.532
12.060,0.951567,1,0.544
4.049,18.241523,0,0.586
16.803,12.926420,0,0.518
13.457,2.185736,0,0.511
3.975,7.876217,0,0.520
18.787,16.948149,0,0.510
3.564,9.083529,0,0.508
0.434,0.610981,0,0.512
13.517,16.118656,0,0.553
9.466,0.647603,0,0.578
19.398,18.355052,0,0.588
9.567,0.579852,0,0.577
16.900,19.932859,1,0.574
4.653,9.650563,1,0.563
5.334,11.794794,0,0.578
5.266,16.127201,0,0.577
10.221,16.414686,0,0.533
16.887,14.861293,0,0.589
3.106,0.844142,0,0.554
3.291,9.736015,1,0.596
16.729,3.709830,0,0.502
8.061,1.613208,0,0.515
3.668,11.778314,0,0.559
7.393,2.421339,0,0.503
16.589,11.713614,1,0.522
17.318,5.994446,1,0.517
18.213,12.661519,0,0.508
8.455,16.301157,1,0.557
19.148,5.273598,1,0.554
11.440,3.673208,0,0.550
11.684,12.803125,0,0.583
6.131,9.676809,0,0.531
17.701,19.896847,0,0.569
17.739,11.230201,0,0.583
18.795,14.706259,1,0.577
12.987,4.614399,0,0.597
6.757,9.946593,0,0.557
19.446,19.985351,1,0.590
2.539,18.523515,0,0.585
1.144,7.019257,0,0.559
1.803,9.353313,0,0.577
13.606,2.322459,0,0.509
15.215,19.009980,0,0.599
11.416,19.215064,0,0.588
1.572,4.809717,0,0.534
11.463,10.525224,0,0.525
1.930,14.974212,0,0.506
4.952,5.020905,0,0.532
12.806,1.480148,0,0.505
1.353,8.095340,0,0.509
6.627,11.236305,0,0.550
17.374,7.333598,0,0.549
17.523,1.200598,0,0.593
14.099,13.589892,0,0.561
0.591,13.074740,0,0.552
15.423,18.199408,0,0.561
2.781,13.183386,0,0.538
10.893,16.942656,0,0.589
13.475,13.183996,0,0.542
16.093,1.397137,0,0.557
12.949,17.217322,0,0.569
13.692,8.296152,1,0.577
6.800,11.125828,0,0.520
8.277,7.516099,0,0.544
4.466,19.374371,0,0.511
18.110,19.329203,0,0.564
9.988,5.282754,0,0.575
16.907,1.530198,1,0.582
3.110,0.211188,0,0.538
8.803,17.081820,0,0.598
18.867,17.311930,0,0.588
9.589,2.879727,0,0.501
3.763,15.474105,1,0.500
17.367,10.288400,0,0.582
16.689,9.096347,0,0.559
5.751,18.049867,0,0.527
12.677,9.297159,1,0.588
2.722,8.203375,1,0.574
17.646,12.200079,0,0.564
8.280,5.643483,1,0.524
12.238,19.911496,0,0.582
14.007,11.927244,0,0.564
12.886,9.820246,0,0.597
17.664,13.968322,0,0.582
8.234,17.843562,0,0.552
15.965,18.239082,0,0.580
19.029,11.239967,0,0.599
8.628,11.105686,0,0.540
19.620,16.621601,1,0.540
16.843,15.920286,0,0.558
9.179,18.782922,0,0.526
9.283,7.494736,0,0.597
10.780,15.977660,0,0.506
18.774,14.586627,0,0.521
6.446,7.264016,0,0.562
2.758,11.009857,0,0.583
6.301,17.549364,0,0.554
10.670,6.012757,0,0.501
19.955,15.945921,0,0.525
11.349,14.534745,0,0.554
8.230,13.085116,0,0.533
3.617,17.965026,0,0.555
